[ 2019-06-15 14:40:55,614 -    DEBUG ] << info depth 27 seldepth 32 multipv 1 score cp 251 time 1186 nodes 3307589 nps 2788860 pv h2h4 d6e6 h4h5 e6d6 h5g6 h7g6 f4f5 d6e7 f5f6 e7f8 e4e5 f8f7 e5d6 f7f8 f6f7 f8f7 d6d7 f7f8 d7e6 f8g7 e6e7 g7g8 e7f6 g8f8 f6g6 f8e7 g6h7 e7f8 g5g6
[ 2019-06-15 14:40:55,957 -    DEBUG ] << info depth 28 seldepth 32 multipv 1 score cp 344 time 1529 nodes 4227676 nps 2764994 pv h2h4 d6e6 h4h5 e6d6 h5g6 h7g6 f4f5 d6e7 f5f6 e7f8 e4e5 f8f7 e5d6 f7f8 f6f7 f8f7 d6d7 f7f8 d7e6 f8g7 e6e7 g7g8 e7f6 g8f8 f6g6 f8g8 g6f6 g8h7 g5g6 h7h8 f6f7
[ 2019-06-15 14:40:56,065 -    DEBUG ] << info depth 29 seldepth 34 multipv 1 score cp 344 time 1638 nodes 4523725 nps 2761736 pv h2h4 d6e6 h4h5 e6d6 h5g6 h7g6 f4f5 d6e7 f5f6 e7f8 e4e5 f8f7 e5d6 f7f8 f6f7 f8f7 d6d7 f7f8 d7e6 f8g7 e6e7 g7g8 e7f6 g8f8 f6g6 f8g8 g6f6 g8h7 f6f7 h7h8 g5g6
[ 2019-06-15 14:40:56,237 -    DEBUG ] << info depth 30 seldepth 36 multipv 1 score cp 414 time 1810 nodes 5081500 nps 2807458 pv h2h4 d6e6 h4h5 e6d6 h5g6 h7g6 f4f5 d6e7 f5f6 e7f8 e4e5 f8f7 e5d6 f7f8 f6f7 f8f7 d6d7 f7f8 d7e6 f8g7 e6e7 g7g8 e7f6 g8f8 f6g6 f8g8 g6h6 g8f8 h6h7 f8e7 g5g6 e7f6 g6g7
[ 2019-06-15 14:40:58,940 -    DEBUG ] << info depth 31 seldepth 42 multipv 1 score cp 2105 time 4512 nodes 10837197 nps 2401861 pv h2h4 d6e6 h4h5 e6d6 h5g6 h7g6 f4f5 d6e7 f5f6 e7f8 e4e5 f8f7 e5d6 f7f8 f6f7 f8f7 d6d7 f7f8 d7e6 f8g7 e6e7 g7g8 e7f6 g8f8 f6g6 f8g8 g6h6 g8f8 h6h7 f8e7 g5g6 e7e6 g6g7 e6d5 g7g8q d5d4
[ 2019-06-15 14:40:59,438 -    DEBUG ] << bestmove h2h4
[ 2019-06-15 14:40:59,438 -     INFO ] elapsed(ms) since go: 5024
[ 2019-06-15 14:40:59,438 -     INFO ] bestmove: h4
[ 2019-06-15 14:40:59,438 -     INFO ] Top 1 move!!
[ 2019-06-15 14:40:59,438 -     INFO ] Score for this test: 1
