[ 2019-06-18 19:07:16,639 -    DEBUG ] << info depth 1 seldepth 1 multipv 2 score cp 56 time 1 nodes 55 nps 55000 pv e2e4
[ 2019-06-18 19:07:16,639 -    DEBUG ] << info depth 1 seldepth 1 multipv 3 score cp 43 time 1 nodes 80 nps 80000 pv g1f3
[ 2019-06-18 19:07:16,640 -    DEBUG ] << info depth 2 seldepth 3 multipv 1 score cp 36 time 1 nodes 136 nps 136000 pv e2e3 d7d6
[ 2019-06-18 19:07:16,640 -    DEBUG ] << info depth 2 seldepth 3 multipv 2 score cp -16 time 1 nodes 180 nps 180000 pv g1f3 d7d6
[ 2019-06-18 19:07:16,640 -    DEBUG ] << info depth 2 seldepth 3 multipv 3 score cp -35 time 1 nodes 223 nps 223000 pv e2e4 e7e6
[ 2019-06-18 19:07:16,640 -    DEBUG ] << info depth 3 seldepth 3 multipv 1 score cp 24 time 1 nodes 362 nps 362000 pv e2e3 e7e6 g1f3
[ 2019-06-18 19:07:16,641 -    DEBUG ] << info depth 3 seldepth 3 multipv 2 score cp 24 time 1 nodes 456 nps 456000 pv g1f3 e7e6 e2e3
[ 2019-06-18 19:07:16,641 -    DEBUG ] << info depth 3 seldepth 3 multipv 3 score cp 20 time 1 nodes 578 nps 578000 pv a2a3 e7e6 e2e3
[ 2019-06-18 19:07:16,641 -    DEBUG ] << info depth 4 seldepth 6 multipv 1 score cp 4 time 1 nodes 910 nps 910000 pv e2e3 e7e6 a2a3 a7a6
[ 2019-06-18 19:07:16,642 -    DEBUG ] << info depth 4 seldepth 6 multipv 2 score cp 4 time 1 nodes 986 nps 986000 pv a2a3 e7e6 e2e3 a7a6
[ 2019-06-18 19:07:16,642 -    DEBUG ] << info depth 4 seldepth 6 multipv 3 score cp 1 time 1 nodes 1250 nps 1250000 pv a2a4 e7e6 e2e3 a7a6
[ 2019-06-18 19:07:16,642 -    DEBUG ] << info depth 5 seldepth 8 multipv 1 score cp 5 time 1 nodes 1443 nps 1443000 pv e2e3 e7e6 a2a3 f8d6 g1f3
[ 2019-06-18 19:07:16,643 -    DEBUG ] << info depth 5 seldepth 8 multipv 2 score cp 5 time 1 nodes 1827 nps 1827000 pv g1f3 e7e6 e2e3 f8d6 a2a3
[ 2019-06-18 19:07:16,643 -    DEBUG ] << info depth 5 seldepth 8 multipv 3 score cp 5 time 1 nodes 2041 nps 2041000 pv a2a3 e7e6 e2e3 f8d6 g1f3
[ 2019-06-18 19:07:16,646 -    DEBUG ] << info depth 6 seldepth 10 multipv 1 score cp 15 time 2 nodes 4878 nps 2439000 pv g1f3 e7e6 e2e3 d7d6 d2d4 g8f6
[ 2019-06-18 19:07:16,646 -    DEBUG ] << info depth 6 seldepth 10 multipv 2 score cp 0 time 1 nodes 2877 nps 2877000 pv e2e3 e7e6 g1f3 f8d6 f1d3 g8f6
[ 2019-06-18 19:07:16,647 -    DEBUG ] << info depth 6 seldepth 10 multipv 3 score cp -2 time 1 nodes 3729 nps 3729000 pv a2a3 e7e6 e2e3 f8d6 f1d3 g8f6
[ 2019-06-18 19:07:16,655 -    DEBUG ] << info depth 7 seldepth 13 multipv 1 score cp 53 time 4 nodes 7263 nps 1815750 pv e2e3 e7e6 g1f3 g8f6 d2d4 d7d6 f1d3
[ 2019-06-18 19:07:16,655 -    DEBUG ] << info depth 7 seldepth 13 multipv 2 score cp 20 time 2 nodes 9287 nps 4643500 pv g1f3 e7e6 d2d4 c5d4 f3d4 f8d6 d4f3
[ 2019-06-18 19:07:16,656 -    DEBUG ] << info depth 7 seldepth 13 multipv 3 score cp 16 time 3 nodes 11298 nps 3766000 pv a2a3 d7d6 e2e3 g8f6 g1f3 e7e5 f1d3
[ 2019-06-18 19:07:16,686 -    DEBUG ] << info depth 8 seldepth 19 multipv 1 score cp 23 time 7 nodes 16724 nps 2389142 pv e2e3 e7e6 d2d4 d7d5 c4d5 e6d5 d4c5 g8f6
[ 2019-06-18 19:07:16,686 -    DEBUG ] << info depth 8 seldepth 19 multipv 2 score cp 14 time 8 nodes 22869 nps 2858625 pv g1f3 e7e6 e2e3 g7g5 g2g4 f7f5 g4f5 e6f5
[ 2019-06-18 19:07:16,687 -    DEBUG ] << info depth 8 seldepth 19 multipv 3 score cp 11 time 16 nodes 34802 nps 2175125 pv d2d3 e7e6 g1f3 a7a6 e2e4 d7d6 c1g5 g8f6
[ 2019-06-18 19:07:16,687 -    DEBUG ] << bestmove e2e3 ponder e7e6
[ 2019-06-18 19:07:16,687 -     INFO ] elapsed(ms) since go: 69
[ 2019-06-18 19:07:16,687 -     INFO ] bestmove: e3
[ 2019-06-18 19:07:16,687 -     INFO ] Score for this test: 0
[ 2019-06-18 19:07:16,688 -     INFO ] Total Score update: 53 / 153 (0.346)
[ 2019-06-18 19:07:16,688 -     INFO ] multipv 1 = {'score': 23, 'depth': 8, 'bm': 'e3'}
[ 2019-06-18 19:07:16,688 -     INFO ] multipv 2 = {'score': 14, 'depth': 8, 'bm': 'Nf3'}
[ 2019-06-18 19:07:16,688 -     INFO ] multipv 3 = {'score': 11, 'depth': 8, 'bm': 'd3'}
[ 2019-06-18 19:07:16,688 -     INFO ] r1bqkbnr/pp1ppppp/2n5/2p5/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - id "2-moves.epd pos 2 MultiPV=1"; bm e3; ce 23; acd 8;
[ 2019-06-18 19:07:16,688 -     INFO ] r1bqkbnr/pp1ppppp/2n5/2p5/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - id "2-moves.epd pos 2 MultiPV=2"; bm Nf3; ce 14; acd 8;
[ 2019-06-18 19:07:16,688 -     INFO ] r1bqkbnr/pp1ppppp/2n5/2p5/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - id "2-moves.epd pos 2 MultiPV=3"; bm d3; ce 11; acd 8;
[ 2019-06-18 19:07:16,689 -     INFO ] 

[ 2019-06-18 19:07:16,689 -     INFO ] Pos 3
[ 2019-06-18 19:07:16,689 -     INFO ] EPD: r1bqkbnr/pp1ppppp/2n5/2p5/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - c0 "Nc3=50, Bg2=50";
[ 2019-06-18 19:07:16,689 -     INFO ] id None
[ 2019-06-18 19:07:16,689 -     INFO ] FEN: r1bqkbnr/pp1ppppp/2n5/2p5/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 0 1
[ 2019-06-18 19:07:16,689 -     INFO ] Solutions: Nc3=50, Bg2=50
[ 2019-06-18 19:07:16,689 -    DEBUG ] >> ucinewgame
[ 2019-06-18 19:07:16,689 -    DEBUG ] >> position fen r1bqkbnr/pp1ppppp/2n5/2p5/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 0 1
[ 2019-06-18 19:07:16,689 -    DEBUG ] >> go movetime 1000 depth 8
[ 2019-06-18 19:07:16,710 -    DEBUG ] << info depth 1 seldepth 3 multipv 1 score cp 24 time 1 nodes 33 nps 33000 pv f1g2
[ 2019-06-18 19:07:16,711 -    DEBUG ] << info depth 1 seldepth 3 multipv 2 score cp 13 time 1 nodes 59 nps 59000 pv b1c3
[ 2019-06-18 19:07:16,711 -    DEBUG ] << info depth 1 seldepth 3 multipv 3 score cp 10 time 1 nodes 83 nps 83000 pv e2e3
[ 2019-06-18 19:07:16,711 -    DEBUG ] << info depth 2 seldepth 3 multipv 1 score cp -27 time 1 nodes 146 nps 146000 pv f1g2 d7d6
[ 2019-06-18 19:07:16,712 -    DEBUG ] << info depth 2 seldepth 3 multipv 2 score cp -44 time 1 nodes 178 nps 178000 pv e2e3 d7d6
[ 2019-06-18 19:07:16,712 -    DEBUG ] << info depth 2 seldepth 3 multipv 3 score cp -66 time 1 nodes 218 nps 218000 pv d2d3 e7e6
[ 2019-06-18 19:07:16,712 -    DEBUG ] << info depth 3 seldepth 4 multipv 1 score cp 9 time 1 nodes 369 nps 369000 pv e2e3 e7e6 b1c3
[ 2019-06-18 19:07:16,712 -    DEBUG ] << info depth 3 seldepth 4 multipv 2 score cp 9 time 1 nodes 495 nps 495000 pv b1c3 e7e6 e2e3
[ 2019-06-18 19:07:16,713 -    DEBUG ] << info depth 3 seldepth 4 multipv 3 score cp -2 time 1 nodes 551 nps 551000 pv f1g2 e7e6 e2e3
[ 2019-06-18 19:07:16,713 -    DEBUG ] << info depth 4 seldepth 6 multipv 1 score cp -18 time 1 nodes 760 nps 760000 pv e2e3 e7e6 b1c3 a7a6
[ 2019-06-18 19:07:16,713 -    DEBUG ] << info depth 4 seldepth 6 multipv 2 score cp -18 time 1 nodes 1017 nps 1017000 pv b1c3 e7e6 e2e3 a7a6
[ 2019-06-18 19:07:16,714 -    DEBUG ] << info depth 4 seldepth 6 multipv 3 score cp -20 time 1 nodes 1120 nps 1120000 pv f1g2 d7d6 e2e3 e7e5
[ 2019-06-18 19:07:16,715 -    DEBUG ] << info depth 5 seldepth 7 multipv 1 score cp 25 time 1 nodes 1776 nps 1776000 pv e2e3 g8f6 b1c3 e7e6 f1g2
[ 2019-06-18 19:07:16,715 -    DEBUG ] << info depth 5 seldepth 7 multipv 2 score cp 25 time 1 nodes 2786 nps 2786000 pv b1c3 e7e6 e2e3 g8f6 f1g2
[ 2019-06-18 19:07:16,715 -    DEBUG ] << info depth 5 seldepth 7 multipv 3 score cp 22 time 1 nodes 2644 nps 2644000 pv f1g2 e7e6 d2d3 a7a5 c1d2
[ 2019-06-18 19:07:16,718 -    DEBUG ] << info depth 6 seldepth 10 multipv 1 score cp -9 time 3 nodes 4307 nps 1435666 pv b1c3 e7e6 f1g2 g8f6 d2d3 d7d6
[ 2019-06-18 19:07:16,718 -    DEBUG ] << info depth 6 seldepth 10 multipv 2 score cp -9 time 1 nodes 4645 nps 4645000 pv f1g2 g8f6 b1c3 e7e6 d2d3 d7d6
[ 2019-06-18 19:07:16,719 -    DEBUG ] << info depth 6 seldepth 10 multipv 3 score cp -9 time 1 nodes 5449 nps 5449000 pv d2d3 d7d6 b1c3 e7e6 f1g2 g8f6
[ 2019-06-18 19:07:16,728 -    DEBUG ] << info depth 7 seldepth 11 multipv 1 score cp 8 time 4 nodes 8088 nps 2022000 pv b1c3 e7e6 f1g2 a7a6 d2d3 f8d6 e2e3
